	start	GSM1421754	GSM1421755	GSM1421756	GSM1421757	GSM1421758	GSM1421759	GSM1421760	GSM1421761	GSM1421762	GSM1421763	GSM1421764	GSM1421765	GSM1421766	GSM1421767	GSM1421768	GSM1421769	GSM1421770	GSM1421771	GSM1421772	GSM1421773	GSM1421774	GSM1421775	GSM1421776	GSM1421777	GSM1421778	GSM1421779	GSM1421780	GSM1421781	GSM1421782	GSM1421783	GSM1421784	GSM1421785	GSM1421786	GSM1421787	GSM1421788	GSM1421789	GSM1421790	GSM1421791	GSM1421792	GSM1421793	GSM1421794	GSM1421795	GSM1421796	GSM1421797	GSM1421798	GSM1421799
10	228750197	0.913043478261	0.9875	0.952941176471	0.852631578947	0.962264150943	0.807453416149	0.951219512195	0.95652173913	0.902173913043	0.816666666667	0.91439688716	0.899159663866	0.928270042194	0.922330097087	0.923076923077	0.90625	0.928921568627	0.970760233918	0.900862068966	0.729411764706	0.905405405405	0.967741935484	0.961538461538	0.925266903915	0.857142857143	0.941935483871	0.903225806452	0.896551724138	0.905660377358	0.933333333333	0.9375	0.924855491329	0.911111111111	0.888268156425	0.744186046512	0.956310679612	0.910714285714	0.888888888889	0.952086553323	0.90395480226	0.927461139896	0.921568627451	0.93023255814	0.946327683616	0.904761904762	0.977528089888
11	228753092	0.729559748428	0.79746835443	0.887096774194	0.645833333333	0.721739130435	0.617886178862	0.695652173913	0.697674418605	0.686956521739	0.75	0.679245283019	0.587301587302	0.684981684982	0.72619047619	0.778409090909	0.669230769231	0.766355140187	0.740585774059	0.74297188755	0.712765957447	0.724832214765	0.752066115702	0.925925925926	0.657342657343	0.654255319149	0.840425531915	0.753581661891	0.660869565217	0.74011299435	0.746666666667	0.542483660131	0.776556776557	0.805555555556	0.791044776119	0.490909090909	0.830917874396	0.428571428571	0.780898876404	0.808641975309	0.722222222222	0.830845771144	0.78125	0.767441860465	0.804761904762	0.5	0.6
12	228753100	0.735849056604	0.784810126582	0.854838709677	0.633928571429	0.704347826087	0.577235772358	0.739130434783	0.720930232558	0.70796460177	0.763888888889	0.683018867925	0.547619047619	0.665454545455	0.747058823529	0.772727272727	0.719008264463	0.772413793103	0.748953974895	0.739495798319	0.717647058824	0.724832214765	0.747899159664	0.925925925926	0.671328671329	0.670212765957	0.827956989247	0.741379310345	0.65811965812	0.717514124294	0.786666666667	0.535947712418	0.769230769231	0.802816901408	0.805970149254	0.490909090909	0.840579710145	0.428571428571	0.789156626506	0.804523424879	0.748148148148	0.820895522388	0.78125	0.772511848341	0.795238095238	0.45	0.625
13	228753108	0.704402515723	0.759493670886	0.83064516129	0.625	0.669565217391	0.569105691057	0.739130434783	0.651162790698	0.730434782609	0.763888888889	0.622641509434	0.507936507937	0.672727272727	0.741176470588	0.738636363636	0.676923076923	0.71473354232	0.719665271967	0.716599190283	0.63829787234	0.704697986577	0.743801652893	0.925925925926	0.651408450704	0.63829787234	0.829787234043	0.699140401146	0.641025641026	0.748571428571	0.72	0.542483660131	0.758241758242	0.791666666667	0.796019900498	0.472727272727	0.811594202899	0.404761904762	0.769662921348	0.788906009245	0.718518518519	0.791044776119	0.765625	0.739534883721	0.77619047619	0.4	0.626666666667
14	228753110	0.704402515723	0.772151898734	0.854838709677	0.635820895522	0.660869565217	0.544715447154	0.695652173913	0.627906976744	0.704347826087	0.763888888889	0.660377358491	0.5	0.636363636364	0.723529411765	0.721590909091	0.661538461538	0.708860759494	0.707112970711	0.698795180723	0.63829787234	0.694630872483	0.743801652893	0.925925925926	0.653846153846	0.617021276596	0.829787234043	0.7150997151	0.632478632479	0.74011299435	0.773333333333	0.509803921569	0.754578754579	0.805555555556	0.766169154229	0.472727272727	0.830917874396	0.380952380952	0.744318181818	0.796610169492	0.707407407407	0.786069651741	0.75	0.753488372093	0.77619047619	0.45	0.573333333333
15	228753119	0.689873417722	0.759493670886	0.83064516129	0.613981762918	0.660869565217	0.561983471074	0.695652173913	0.604651162791	0.70796460177	0.722222222222	0.61216730038	0.50406504065	0.645756457565	0.729411764706	0.676136363636	0.630769230769	0.704402515723	0.719665271967	0.670682730924	0.63829787234	0.673469387755	0.756302521008	0.888888888889	0.617021276596	0.56914893617	0.808510638298	0.729344729345	0.64347826087	0.700564971751	0.693333333333	0.529411764706	0.728937728938	0.777777777778	0.773869346734	0.472727272727	0.814634146341	0.369047619048	0.74011299435	0.771604938272	0.721804511278	0.748743718593	0.6875	0.729857819905	0.771428571429	0.35	0.547945205479
16	228755233	0.606860158311	0.825503355705	0.820512820513	0.593495934959	0.608	0.7375	0.655172413793	0.7	0.664634146341	0.75	0.613636363636	0.713541666667	0.580729166667	0.715555555556	0.740740740741	0.751445086705	0.752604166667	0.567944250871	0.736526946108	0.76404494382	0.675	0.79746835443	0.804347826087	0.67365967366	0.619246861925	0.836538461538	0.75234521576	0.73631840796	0.792763157895	0.631067961165	0.473404255319	0.69696969697	0.701149425287	0.739263803681	0.522222222222	0.783582089552	0.318681318681	0.795811518325	0.824561403509	0.749340369393	0.765060240964	0.642201834862	0.765578635015	0.802348336595	0.615384615385	0.714285714286
17	228755240	0.622691292876	0.824324324324	0.775641025641	0.595528455285	0.576	0.727848101266	0.620689655172	0.7	0.65243902439	0.78125	0.613636363636	0.671875	0.583333333333	0.705357142857	0.699588477366	0.734104046243	0.763020833333	0.581881533101	0.72754491018	0.730337078652	0.651810584958	0.784810126582	0.869565217391	0.659673659674	0.623430962343	0.807692307692	0.74296435272	0.726368159204	0.746710526316	0.638095238095	0.462765957447	0.695431472081	0.67816091954	0.733128834356	0.488888888889	0.787313432836	0.252747252747	0.806282722513	0.798245614035	0.741424802111	0.765060240964	0.633027522936	0.747774480712	0.78978388998	0.576923076923	0.699029126214
18	228755242	0.598944591029	0.82	0.820512820513	0.573170731707	0.616	0.7	0.655172413793	0.708333333333	0.682926829268	0.75	0.596590909091	0.651041666667	0.572916666667	0.716216216216	0.709543568465	0.745664739884	0.729166666667	0.59649122807	0.724550898204	0.704545454545	0.666666666667	0.816455696203	0.826086956522	0.662004662005	0.602510460251	0.839805825243	0.737335834897	0.738693467337	0.792763157895	0.638095238095	0.457446808511	0.689393939394	0.689655172414	0.726993865031	0.488888888889	0.783582089552	0.285714285714	0.82722513089	0.789473684211	0.718498659517	0.75	0.633027522936	0.749253731343	0.78978388998	0.538461538462	0.685714285714
19	228755248	0.604221635884	0.813333333333	0.807692307692	0.593495934959	0.584	0.7	0.655172413793	0.68	0.634146341463	0.739583333333	0.636363636364	0.671875	0.557291666667	0.72	0.728395061728	0.751445086705	0.713541666667	0.571428571429	0.715568862275	0.741573033708	0.658333333333	0.803797468354	0.826086956522	0.659673659674	0.627615062762	0.8125	0.74296435272	0.731343283582	0.75	0.647619047619	0.473404255319	0.709595959596	0.67816091954	0.720858895706	0.5	0.776119402985	0.274725274725	0.816753926702	0.800751879699	0.733509234828	0.734939759036	0.614678899083	0.744807121662	0.782778864971	0.576923076923	0.695238095238
20	228766391	0.735576923077	0.640625	0.869230769231	0.539594843462	0.654088050314	0.791946308725	0.764705882353	0.625	0.704697986577	0.78125	0.718662952646	0.744047619048	0.638157894737	0.724409448819	0.715596330275	0.685	0.768181818182	0.597510373444	0.678899082569	0.741071428571	0.644562334218	0.726618705036	0.756097560976	0.655778894472	0.662447257384	0.774468085106	0.767307692308	0.754237288136	0.725490196078	0.719626168224	0.489473684211	0.741666666667	0.824324324324	0.760942760943	0.49	0.831501831502	0.25	0.678260869565	0.838516746411	0.835078534031	0.810810810811	0.698113207547	0.709459459459	0.793950850662	0.608695652174	0.726315789474
21	228766398	0.745192307692	0.6015625	0.815384615385	0.534069981584	0.647798742138	0.771812080537	0.764705882353	0.59375	0.704697986577	0.770833333333	0.710306406685	0.702380952381	0.636563876652	0.704724409449	0.717592592593	0.675	0.772727272727	0.597510373444	0.672782874618	0.723214285714	0.63925729443	0.726618705036	0.80487804878	0.660804020101	0.649789029536	0.733905579399	0.751923076923	0.758474576271	0.713725490196	0.710280373832	0.478947368421	0.736111111111	0.824324324324	0.746621621622	0.48	0.794871794872	0.201923076923	0.673913043478	0.832535885167	0.816753926702	0.766101694915	0.688679245283	0.679054054054	0.781783681214	0.608695652174	0.698924731183
22	228766400	0.742788461538	0.6328125	0.869230769231	0.524953789279	0.654088050314	0.744966442953	0.764705882353	0.59375	0.691275167785	0.770833333333	0.671309192201	0.696428571429	0.629385964912	0.734126984127	0.715596330275	0.69	0.746575342466	0.606694560669	0.678899082569	0.705357142857	0.647214854111	0.719424460432	0.80487804878	0.655778894472	0.654008438819	0.736170212766	0.763461538462	0.737288135593	0.741176470588	0.710280373832	0.505263157895	0.730555555556	0.837837837838	0.759322033898	0.435643564356	0.805860805861	0.211538461538	0.669565217391	0.818181818182	0.786842105263	0.775510204082	0.688679245283	0.706081081081	0.79619047619	0.521739130435	0.642105263158
23	228766406	0.742788461538	0.6015625	0.853846153846	0.52865064695	0.622641509434	0.731543624161	0.745098039216	0.625	0.697986577181	0.760416666667	0.724233983287	0.720238095238	0.635964912281	0.712598425197	0.724770642202	0.68	0.765909090909	0.597510373444	0.660550458716	0.696428571429	0.641909814324	0.712230215827	0.780487804878	0.650753768844	0.645569620253	0.753191489362	0.763461538462	0.762711864407	0.709803921569	0.700934579439	0.494736842105	0.730555555556	0.797297297297	0.760942760943	0.445544554455	0.805860805861	0.173076923077	0.65652173913	0.820574162679	0.782722513089	0.766891891892	0.688679245283	0.699324324324	0.786389413989	0.608695652174	0.663157894737
24	228768632	0.671957671958	0.806451612903	0.877192982456	0.617537313433	0.676923076923	0.658163265306	0.837837837838	0.544117647059	0.633136094675	0.715596330275	0.711688311688	0.680203045685	0.648101265823	0.789473684211	0.752173913043	0.810810810811	0.769005847953	0.634453781513	0.689024390244	0.758620689655	0.748691099476	0.66265060241	0.809523809524	0.725925925926	0.625514403292	0.848167539267	0.775793650794	0.768115942029	0.835877862595	0.69387755102	0.531073446328	0.74801061008	0.732558139535	0.719512195122	0.60824742268	0.838383838384	0.388059701493	0.801843317972	0.814910025707	0.736292428198	0.822878228782	0.596153846154	0.761904761905	0.785123966942	0.631578947368	0.752380952381
25	228768639	0.674603174603	0.774193548387	0.842105263158	0.610074626866	0.653846153846	0.617346938776	0.837837837838	0.558823529412	0.639053254438	0.715596330275	0.672727272727	0.65641025641	0.637279596977	0.767543859649	0.704347826087	0.801369863014	0.760233918129	0.626050420168	0.68501529052	0.758620689655	0.733509234828	0.668674698795	0.857142857143	0.716049382716	0.59670781893	0.842931937173	0.769841269841	0.777777777778	0.778625954198	0.714285714286	0.525423728814	0.718832891247	0.697674418605	0.691056910569	0.618556701031	0.824915824916	0.313432835821	0.797235023041	0.80205655527	0.723237597911	0.769516728625	0.615384615385	0.765306122449	0.783505154639	0.578947368421	0.771428571429
26	228768641	0.656084656085	0.790322580645	0.859649122807	0.60861423221	0.669230769231	0.607142857143	0.837837837838	0.573529411765	0.668639053254	0.706422018349	0.654545454545	0.615384615385	0.624685138539	0.787610619469	0.707423580786	0.797297297297	0.766081871345	0.642857142857	0.698170731707	0.713286713287	0.745406824147	0.674698795181	0.857142857143	0.725925925926	0.605809128631	0.842931937173	0.761904761905	0.76354679803	0.801526717557	0.69387755102	0.525423728814	0.73474801061	0.732558139535	0.711382113821	0.60824742268	0.83164983165	0.373134328358	0.78801843318	0.794344473008	0.708222811671	0.778597785978	0.615384615385	0.765306122449	0.786008230453	0.578947368421	0.733333333333
27	228768647	0.669312169312	0.766129032258	0.842105263158	0.608208955224	0.638461538462	0.59693877551	0.810810810811	0.573529411765	0.662721893491	0.688073394495	0.685714285714	0.629441624365	0.615189873418	0.776315789474	0.734782608696	0.783783783784	0.74269005848	0.621848739496	0.670731707317	0.737931034483	0.730366492147	0.66265060241	0.857142857143	0.698765432099	0.59670781893	0.842931937173	0.763888888889	0.753623188406	0.797709923664	0.704081632653	0.536723163842	0.742705570292	0.686046511628	0.700819672131	0.587628865979	0.804713804714	0.373134328358	0.778801843318	0.787917737789	0.712793733681	0.771217712177	0.596153846154	0.761904761905	0.769547325103	0.578947368421	0.733333333333
28	228770872	0.697297297297	0.730434782609	0.870056497175	0.574561403509	0.66875	0.773255813953	0.714285714286	0.6	0.71186440678	0.752475247525	0.704485488127	0.708108108108	0.663573085847	0.792531120332	0.678414096916	0.701298701299	0.790760869565	0.60244648318	0.66	0.775362318841	0.591029023747	0.794117647059	0.648648648649	0.641089108911	0.610328638498	0.799019607843	0.720977596741	0.764705882353	0.732824427481	0.607142857143	0.50243902439	0.720797720798	0.742268041237	0.808270676692	0.495652173913	0.784	0.41095890411	0.817796610169	0.818888888889	0.769696969697	0.817857142857	0.712962962963	0.763406940063	0.764499121265	0.518518518519	0.763157894737
29	228770879	0.694594594595	0.686956521739	0.847457627119	0.572368421053	0.625	0.755813953488	0.714285714286	0.612903225806	0.706214689266	0.772277227723	0.691292875989	0.648648648649	0.649651972158	0.788381742739	0.671111111111	0.688311688312	0.782608695652	0.621538461538	0.653333333333	0.775362318841	0.594164456233	0.805882352941	0.621621621622	0.655940594059	0.610328638498	0.799019607843	0.706720977597	0.760504201681	0.690839694656	0.619047619048	0.492682926829	0.712250712251	0.711340206186	0.777358490566	0.504347826087	0.764	0.342465753425	0.805084745763	0.82	0.739393939394	0.789285714286	0.694444444444	0.744479495268	0.771528998243	0.444444444444	0.772727272727
30	228770881	0.695652173913	0.713043478261	0.885714285714	0.576754385965	0.65	0.75	0.714285714286	0.645161290323	0.700564971751	0.732673267327	0.667546174142	0.643243243243	0.651972157773	0.771784232365	0.687224669604	0.688311688312	0.763586956522	0.62996941896	0.666666666667	0.746376811594	0.612137203166	0.752941176471	0.621621621622	0.658415841584	0.610328638498	0.78431372549	0.710794297352	0.756302521008	0.69465648855	0.619047619048	0.49756097561	0.71181556196	0.701030927835	0.781954887218	0.495652173913	0.784	0.369863013699	0.826271186441	0.826666666667	0.743902439024	0.827338129496	0.694444444444	0.741324921136	0.764499121265	0.518518518519	0.684210526316
31	228770887	0.694594594595	0.704347826087	0.887005649718	0.581497797357	0.65	0.773255813953	0.642857142857	0.612903225806	0.71186440678	0.732673267327	0.686015831135	0.659459459459	0.658932714617	0.796680497925	0.674008810573	0.675324675325	0.755434782609	0.611620795107	0.656666666667	0.775362318841	0.609498680739	0.8	0.621621621622	0.648514851485	0.605633802817	0.803921568627	0.704684317719	0.756302521008	0.706106870229	0.630952380952	0.473170731707	0.706552706553	0.690721649485	0.785714285714	0.469565217391	0.784	0.328767123288	0.822033898305	0.824444444444	0.763636363636	0.821428571429	0.685185185185	0.719242902208	0.755711775044	0.444444444444	0.754385964912
32	228773097	0.6925	0.828571428571	0.891472868217	0.62027833002	0.652892561983	0.613333333333	0.904761904762	0.771929824561	0.649253731343	0.653846153846	0.646596858639	0.662921348315	0.670480549199	0.748987854251	0.702222222222	0.782608695652	0.724669603524	0.650485436893	0.60248447205	0.811023622047	0.684065934066	0.752631578947	0.754385964912	0.672897196262	0.538167938931	0.822222222222	0.731610337972	0.762773722628	0.748987854251	0.614583333333	0.472527472527	0.747422680412	0.77	0.714285714286	0.619047619048	0.787644787645	0.30985915493	0.755102040816	0.813679245283	0.772300469484	0.801916932907	0.555555555556	0.758007117438	0.779245283019	0.272727272727	0.669172932331
33	228773104	0.7075	0.829787234043	0.821705426357	0.612326043738	0.619834710744	0.586666666667	0.904761904762	0.771929824561	0.634328358209	0.705128205128	0.591623036649	0.606741573034	0.649885583524	0.716599190283	0.666666666667	0.792452830189	0.700440528634	0.647249190939	0.60625	0.84	0.667582417582	0.747368421053	0.824561403509	0.672897196262	0.545801526718	0.804444444444	0.727634194831	0.755474452555	0.744939271255	0.583333333333	0.450549450549	0.737113402062	0.77	0.673151750973	0.547619047619	0.783783783784	0.267605633803	0.751700680272	0.799528301887	0.754716981132	0.771704180064	0.511111111111	0.724014336918	0.777358490566	0.363636363636	0.69465648855
34	228773106	0.7025	0.815602836879	0.875968992248	0.614314115308	0.628099173554	0.613333333333	0.904761904762	0.789473684211	0.611940298507	0.705128205128	0.581151832461	0.61797752809	0.656750572082	0.744939271255	0.688888888889	0.788819875776	0.700440528634	0.666666666667	0.590062111801	0.771653543307	0.686274509804	0.731578947368	0.80701754386	0.656542056075	0.519083969466	0.822222222222	0.72564612326	0.753676470588	0.736842105263	0.59375	0.478021978022	0.742268041237	0.74	0.706563706564	0.52380952381	0.776061776062	0.30985915493	0.743150684932	0.80070754717	0.721698113208	0.791666666667	0.544444444444	0.740213523132	0.776515151515	0.363636363636	0.669172932331
35	228773112	0.685929648241	0.808510638298	0.883720930233	0.609218436874	0.652892561983	0.593333333333	0.904761904762	0.736842105263	0.611940298507	0.705128205128	0.599476439791	0.623595505618	0.661327231121	0.736842105263	0.675555555556	0.76397515528	0.662995594714	0.650485436893	0.599378881988	0.787401574803	0.667582417582	0.752631578947	0.824561403509	0.657276995305	0.519083969466	0.813333333333	0.737574552684	0.759124087591	0.744939271255	0.604166666667	0.456043956044	0.737113402062	0.75	0.700389105058	0.559523809524	0.779922779923	0.30985915493	0.758503401361	0.797169811321	0.74882629108	0.785942492013	0.522222222222	0.722419928826	0.775471698113	0.318181818182	0.661654135338
36	228779236	0.89847715736	0.96875	0.964285714286	0.895582329317	0.886597938144	0.900662251656	1.0	0.939393939394	0.970588235294	0.92	0.852813852814	0.915254237288	0.905797101449	0.914893617021	0.943396226415	0.946902654867	0.940659340659	0.890547263682	0.963265306122	0.915789473684	0.890829694323	0.97619047619	1.0	0.926056338028	0.912408759124	0.892307692308	0.934959349593	0.913385826772	0.852631578947	0.9	0.964601769912	0.921397379913	1.0	0.90350877193	0.904761904762	0.980676328502	0.875	0.950354609929	0.936842105263	0.915730337079	0.969696969697	0.965517241379	0.918803418803	0.910256410256	0.916666666667	1.0
37	228779240	0.89847715736	1.0	0.97619047619	0.883534136546	0.896907216495	0.854304635762	1.0	1.0	0.960784313725	0.9	0.900862068966	0.872881355932	0.905797101449	0.90780141844	0.911949685535	0.929203539823	0.927152317881	0.880597014925	0.955102040816	0.873684210526	0.91592920354	0.97619047619	1.0	0.919014084507	0.934306569343	0.923076923077	0.929539295393	0.929133858268	0.899470899471	0.95	0.964601769912	0.912663755459	1.0	0.916666666667	0.880952380952	0.995169082126	0.8	0.900709219858	0.947368421053	0.955056179775	0.95670995671	0.965517241379	0.957264957265	0.915384615385	1.0	1.0
38	228779244	0.908629441624	0.96875	0.940476190476	0.902834008097	0.845360824742	0.887417218543	1.0	0.939393939394	0.941176470588	0.88	0.891774891775	0.889830508475	0.913043478261	0.900709219858	0.924528301887	0.920353982301	0.912087912088	0.870646766169	0.942857142857	0.905263157895	0.898678414097	0.952380952381	0.894736842105	0.914893617021	0.934306569343	0.915384615385	0.942779291553	0.928	0.889473684211	0.925	0.946902654867	0.917030567686	0.926829268293	0.885964912281	0.904761904762	0.985507246377	0.875	0.929078014184	0.944360902256	0.926966292135	0.965367965368	0.965517241379	0.905982905983	0.912820512821	0.916666666667	0.972222222222
39	228779246	0.893401015228	1.0	0.952380952381	0.894736842105	0.886597938144	0.880794701987	1.0	0.939393939394	0.950980392157	0.88	0.883620689655	0.887931034483	0.894927536232	0.900709219858	0.918238993711	0.955752212389	0.934065934066	0.875621890547	0.938775510204	0.926315789474	0.925110132159	0.968253968254	0.894736842105	0.894366197183	0.941605839416	0.915384615385	0.943089430894	0.929133858268	0.868421052632	0.9	0.928571428571	0.938864628821	0.975609756098	0.899122807018	0.857142857143	0.980676328502	0.875	0.950354609929	0.945537065053	0.938202247191	0.974025974026	0.98275862069	0.918103448276	0.920512820513	0.916666666667	1.0
40	228779254	0.893401015228	0.953125	0.940476190476	0.879518072289	0.886597938144	0.847682119205	1.0	0.969696969697	0.921568627451	0.84	0.879310344828	0.889830508475	0.869565217391	0.872340425532	0.899371069182	0.973451327434	0.927472527473	0.865671641791	0.955102040816	0.873684210526	0.890829694323	0.952380952381	1.0	0.897887323944	0.912408759124	0.892307692308	0.90243902439	0.937007874016	0.868421052632	0.9	0.955752212389	0.912663755459	0.90243902439	0.877192982456	0.904761904762	0.971014492754	0.95	0.929078014184	0.948872180451	0.904494382022	0.961038961039	0.948275862069	0.884615384615	0.912820512821	0.875	1.0
